datetime,symbol,open,high,low,close,volume
2026-03-26 22:30:00,TVC:DJI,46287.42,46287.42,46205.01,46206.92,0.0
2026-03-26 22:45:00,TVC:DJI,46206.33,46264.27,46181.71,46226.53,0.0
2026-03-26 23:00:00,TVC:DJI,46226.89,46246.66,46198.47,46236.04,0.0
2026-03-26 23:15:00,TVC:DJI,46234.87,46234.87,46049.33,46066.8,0.0
2026-03-26 23:30:00,TVC:DJI,46066.78,46104.7,46029.99,46095.32,0.0
2026-03-26 23:45:00,TVC:DJI,46095.43,46116.0,46067.0,46112.82,0.0
2026-03-27 00:00:00,TVC:DJI,46114.88,46151.23,46080.69,46082.0,0.0
2026-03-27 00:15:00,TVC:DJI,46074.26,46091.4,45982.41,46025.53,0.0
2026-03-27 00:30:00,TVC:DJI,46025.3,46064.5,46010.82,46023.44,0.0
2026-03-27 00:45:00,TVC:DJI,46022.59,46033.11,45953.97,45963.5,0.0
2026-03-27 01:00:00,TVC:DJI,45963.89,46029.09,45961.1,46025.96,0.0
2026-03-27 01:15:00,TVC:DJI,46025.94,46027.33,45985.84,46004.95,0.0
2026-03-27 01:30:00,TVC:DJI,46004.91,46062.02,46004.91,46038.43,0.0
2026-03-27 01:45:00,TVC:DJI,46038.54,46069.76,46020.65,46045.7,0.0
2026-03-27 02:00:00,TVC:DJI,46046.14,46053.58,45940.25,45971.93,0.0
2026-03-27 02:15:00,TVC:DJI,45971.85,45997.52,45946.01,45961.85,0.0
2026-03-27 02:30:00,TVC:DJI,45961.74,45979.24,45910.74,45940.66,0.0
2026-03-27 02:45:00,TVC:DJI,45940.78,45976.04,45926.58,45954.99,0.0
2026-03-27 20:30:00,TVC:DJI,45806.74,45806.74,45512.32,45563.82,0.0
2026-03-27 20:45:00,TVC:DJI,45558.92,45681.14,45440.34,45495.78,0.0
2026-03-27 21:00:00,TVC:DJI,45495.05,45551.69,45438.68,45531.13,0.0
2026-03-27 21:15:00,TVC:DJI,45529.87,45631.61,45514.78,45515.17,0.0
2026-03-27 21:30:00,TVC:DJI,45514.15,45569.12,45511.58,45545.91,0.0
2026-03-27 21:45:00,TVC:DJI,45548.61,45636.88,45500.67,45608.99,0.0
2026-03-27 22:00:00,TVC:DJI,45607.51,45693.15,45556.2,45588.05,0.0
2026-03-27 22:15:00,TVC:DJI,45588.16,45694.28,45520.97,45617.43,0.0
2026-03-27 22:30:00,TVC:DJI,45623.6,45728.29,45613.97,45639.75,0.0
2026-03-27 22:45:00,TVC:DJI,45639.86,45681.1,45552.86,45568.6,0.0
2026-03-27 23:00:00,TVC:DJI,45568.13,45570.74,45436.54,45485.53,0.0
2026-03-27 23:15:00,TVC:DJI,45486.95,45514.38,45439.96,45466.52,0.0
2026-03-27 23:30:00,TVC:DJI,45473.65,45481.76,45415.19,45447.25,0.0
2026-03-27 23:45:00,TVC:DJI,45446.66,45522.19,45438.94,45480.73,0.0
2026-03-28 00:00:00,TVC:DJI,45479.95,45558.95,45442.0,45464.1,0.0
2026-03-28 00:15:00,TVC:DJI,45464.37,45466.45,45360.16,45364.66,0.0
2026-03-28 00:30:00,TVC:DJI,45363.03,45384.7,45338.49,45345.91,0.0
2026-03-28 00:45:00,TVC:DJI,45345.6,45361.82,45288.1,45292.56,0.0
2026-03-28 01:00:00,TVC:DJI,45292.5,45302.06,45201.91,45221.14,0.0
2026-03-28 01:15:00,TVC:DJI,45221.46,45280.25,45210.9,45230.22,0.0
2026-03-28 01:30:00,TVC:DJI,45229.81,45301.97,45220.79,45259.64,0.0
2026-03-28 01:45:00,TVC:DJI,45259.66,45281.03,45225.09,45242.33,0.0
2026-03-28 02:00:00,TVC:DJI,45243.32,45254.44,45171.43,45208.92,0.0
2026-03-28 02:15:00,TVC:DJI,45208.51,45233.35,45185.36,45201.04,0.0
2026-03-28 02:30:00,TVC:DJI,45200.63,45224.92,45117.5,45122.8,0.0
2026-03-28 02:45:00,TVC:DJI,45122.91,45201.41,45063.34,45166.38,0.0
2026-03-30 20:30:00,TVC:DJI,45283.05,45625.75,45283.05,45432.01,0.0
2026-03-30 20:45:00,TVC:DJI,45429.58,45475.81,45278.5,45300.91,0.0
2026-03-30 21:00:00,TVC:DJI,45306.0,45421.47,45305.14,45383.67,0.0
2026-03-30 21:15:00,TVC:DJI,45386.36,45417.04,45316.76,45414.56,0.0
2026-03-30 21:30:00,TVC:DJI,45414.84,45459.1,45339.24,45340.18,0.0
2026-03-30 21:45:00,TVC:DJI,45339.3,45537.92,45321.35,45523.66,0.0
2026-03-30 22:00:00,TVC:DJI,45525.63,45595.46,45474.65,45491.78,0.0
2026-03-30 22:15:00,TVC:DJI,45489.94,45540.05,45425.87,45492.1,0.0
2026-03-30 22:30:00,TVC:DJI,45491.37,45607.09,45471.88,45599.0,0.0
2026-03-30 22:45:00,TVC:DJI,45598.03,45621.59,45539.84,45566.5,0.0
2026-03-30 23:00:00,TVC:DJI,45565.85,45570.34,45461.96,45519.53,0.0
2026-03-30 23:15:00,TVC:DJI,45519.54,45521.14,45448.15,45453.95,0.0
2026-03-30 23:30:00,TVC:DJI,45454.31,45493.39,45440.13,45447.22,0.0
2026-03-30 23:45:00,TVC:DJI,45446.41,45446.41,45383.0,45412.0,0.0
2026-03-31 00:00:00,TVC:DJI,45408.73,45437.58,45360.78,45364.59,0.0
2026-03-31 00:15:00,TVC:DJI,45364.56,45372.12,45283.88,45302.43,0.0
2026-03-31 00:30:00,TVC:DJI,45302.79,45356.33,45239.48,45355.36,0.0
2026-03-31 00:45:00,TVC:DJI,45354.27,45369.06,45295.73,45316.0,0.0
2026-03-31 01:00:00,TVC:DJI,45316.91,45340.25,45281.18,45338.4,0.0
2026-03-31 01:15:00,TVC:DJI,45336.2,45362.17,45267.51,45268.94,0.0
2026-03-31 01:30:00,TVC:DJI,45266.77,45329.29,45266.77,45282.28,0.0
2026-03-31 01:45:00,TVC:DJI,45282.55,45302.98,45217.78,45245.08,0.0
2026-03-31 02:00:00,TVC:DJI,45245.5,45256.87,45082.6,45101.06,0.0
2026-03-31 02:15:00,TVC:DJI,45102.33,45126.04,45057.29,45074.58,0.0
2026-03-31 02:30:00,TVC:DJI,45074.3,45184.14,45062.85,45155.01,0.0
2026-03-31 02:45:00,TVC:DJI,45156.41,45269.36,45152.77,45213.12,0.0
2026-03-31 20:30:00,TVC:DJI,45749.82,45766.43,45539.59,45642.27,0.0
2026-03-31 20:45:00,TVC:DJI,45643.88,45864.18,45643.88,45859.72,0.0
2026-03-31 21:00:00,TVC:DJI,45856.4,45892.2,45755.6,45771.83,0.0
2026-03-31 21:15:00,TVC:DJI,45769.51,45787.59,45659.2,45783.04,0.0
2026-03-31 21:30:00,TVC:DJI,45782.21,45795.38,45597.94,45617.62,0.0
2026-03-31 21:45:00,TVC:DJI,45617.45,45622.89,45480.29,45527.77,0.0
2026-03-31 22:00:00,TVC:DJI,45528.16,45799.63,45527.66,45799.63,0.0
2026-03-31 22:15:00,TVC:DJI,45798.95,45825.86,45678.09,45692.28,0.0
2026-03-31 22:30:00,TVC:DJI,45691.59,45734.98,45646.58,45716.72,0.0
2026-03-31 22:45:00,TVC:DJI,45716.77,45730.26,45626.89,45635.39,0.0
2026-03-31 23:00:00,TVC:DJI,45635.04,45734.48,45621.48,45712.44,0.0
2026-03-31 23:15:00,TVC:DJI,45710.61,45796.01,45701.27,45767.39,0.0
2026-03-31 23:30:00,TVC:DJI,45766.68,46309.17,45734.89,46118.85,0.0
2026-03-31 23:45:00,TVC:DJI,46117.72,46133.42,45934.32,46080.81,0.0
2026-04-01 00:00:00,TVC:DJI,46080.5,46195.12,46063.38,46140.01,0.0
2026-04-01 00:15:00,TVC:DJI,46139.07,46206.28,46118.02,46130.12,0.0
2026-04-01 00:30:00,TVC:DJI,46130.97,46226.3,46100.78,46126.24,0.0
2026-04-01 00:45:00,TVC:DJI,46126.2,46183.32,46116.65,46129.22,0.0
2026-04-01 01:00:00,TVC:DJI,46129.24,46233.24,46129.24,46209.86,0.0
2026-04-01 01:15:00,TVC:DJI,46209.6,46242.73,46155.61,46203.11,0.0
2026-04-01 01:30:00,TVC:DJI,46201.89,46268.41,46172.02,46218.93,0.0
2026-04-01 01:45:00,TVC:DJI,46221.19,46275.15,46200.1,46251.46,0.0
2026-04-01 02:00:00,TVC:DJI,46251.63,46272.91,46184.62,46245.5,0.0
2026-04-01 02:15:00,TVC:DJI,46245.96,46290.57,46229.31,46254.72,0.0
2026-04-01 02:30:00,TVC:DJI,46254.33,46349.32,46251.82,46328.3,0.0
2026-04-01 02:45:00,TVC:DJI,46328.1,46383.39,46248.01,46339.26,0.0
2026-04-01 20:30:00,TVC:DJI,46581.79,46752.08,46527.12,46556.76,0.0
2026-04-01 20:45:00,TVC:DJI,46556.58,46647.11,46460.04,46626.0,0.0
2026-04-01 21:00:00,TVC:DJI,46636.32,46662.38,46557.85,46586.24,0.0
2026-04-01 21:15:00,TVC:DJI,46585.49,46654.43,46513.08,46594.46,0.0
2026-04-01 21:30:00,TVC:DJI,46593.43,46708.95,46494.73,46682.61,0.0
2026-04-01 21:45:00,TVC:DJI,46683.18,46782.15,46665.32,46743.91,0.0
2026-04-01 22:00:00,TVC:DJI,46744.75,46779.02,46723.84,46756.79,0.0
2026-04-01 22:15:00,TVC:DJI,46756.17,46784.11,46726.21,46734.48,0.0
2026-04-01 22:30:00,TVC:DJI,46735.82,46801.61,46714.99,46778.64,0.0
